fleet_id,aircraft_id,timestamp,engine_rpm,fuel_flow,engine_temperature,vibration_level
1,3,2025-01-01 00:00:00,2090.958641877395,519.8573589488054,710.0765322301679,1.0211340481795093
1,3,2025-01-01 00:05:00,1847.6652535408548,518.0322582913824,736.4154970928289,0.9704936583086701
1,3,2025-01-01 00:10:00,2032.3050751586898,491.15072559821004,693.4008276761051,1.166389743097721
1,3,2025-01-01 00:15:00,2036.6872256549636,438.38444749488224,694.2255122306713,0.8428458427935999
1,3,2025-01-01 00:20:00,2223.9989576135067,525.04387250408,771.3370129404836,1.200906319662634
1,3,2025-01-01 00:25:00,2027.0982631098238,513.8421040450496,700.0266997319854,0.8612770530718084
1,3,2025-01-01 00:30:00,2056.8244170267794,521.6069483078297,711.6315902178446,1.0514612472794003
1,3,2025-01-01 00:35:00,1796.918239621577,485.70177053820777,655.0374251587498,0.9330301413320374
1,3,2025-01-01 00:40:00,1934.31698324371,557.7607792827864,661.4067744551201,1.0976922631687094
1,3,2025-01-01 00:45:00,1864.3608849519176,488.5549167720447,728.9736962077167,1.032940202124739
1,3,2025-01-01 00:50:00,2133.6581741913146,521.0788058562192,703.8537378030992,0.8439843920612629
1,3,2025-01-01 00:55:00,1952.0451822288837,484.9307871499394,708.0367722424822,1.0719738429139822
1,3,2025-01-01 01:00:00,2010.0796128457337,494.8948316640021,708.5509380630034,0.9302735815462763
1,3,2025-01-01 01:05:00,2182.0078737843814,546.5463890153643,688.336950107348,0.9605123693920714
1,3,2025-01-01 01:10:00,1983.3510414154223,480.667728550337,749.6417087908842,1.0062597782093563
1,3,2025-01-01 01:15:00,1961.853389549113,465.66583832586434,656.2406938337318,0.9872909342965508
1,3,2025-01-01 01:20:00,1887.992094239813,537.0382193712736,727.1103151196988,0.8372629400780871
1,3,2025-01-01 01:25:00,1921.6657139027222,541.6452444506314,705.63962366205,1.13734852247457
1,3,2025-01-01 01:30:00,1946.2028101661072,570.6376815135308,690.2523520751965,1.1427647536183605
1,3,2025-01-01 01:35:00,1852.9435482319172,415.24807465739,734.0390038068994,0.9111797422307559
1,3,2025-01-01 01:40:00,1775.1463107783504,468.75152118482475,643.4764978051941,0.8435479616716346
1,3,2025-01-01 01:45:00,2021.7767380254331,473.5269184865362,685.047765267436,0.9939520991843722
1,3,2025-01-01 01:50:00,2045.1375710667253,463.7792311853642,638.8033641033257,0.7006464980602982
1,3,2025-01-01 01:55:00,1718.0230582927122,515.843118957189,681.0657203448692,1.1057976687859363
1,3,2025-01-01 02:00:00,2089.0279993276604,633.0361556960244,693.7944035102191,0.9511159213298973
1,3,2025-01-01 02:05:00,2108.130874564582,499.0037457345705,638.6524421014697,1.0503574265414748
1,3,2025-01-01 02:10:00,1839.6252752675045,455.9772250430878,685.5331173741196,1.1132583994249554
1,3,2025-01-01 02:15:00,1938.7827218258117,601.6903250484586,686.2421438608217,1.0753633275929748
1,3,2025-01-01 02:20:00,2083.7403856283554,523.1134729653561,703.1681287140691,0.8936237157291631
1,3,2025-01-01 02:25:00,1835.4575395984393,493.27535537235747,709.6929904666196,1.076293261217429
1,3,2025-01-01 02:30:00,1970.0754186666097,533.3870652533378,728.5905491002269,0.9066413752476532
1,3,2025-01-01 02:35:00,1999.8974020580622,534.4828890006524,698.7238468674358,1.1840652913919971
1,3,2025-01-01 02:40:00,1987.585125668999,586.0329122955229,680.0031751602077,1.0228595344385316
1,3,2025-01-01 02:45:00,2191.6794829511973,526.7999127515811,745.157543147837,0.924383415368322
1,3,2025-01-01 02:50:00,1935.5666794592646,607.8200039013976,703.1257244781078,1.1717693596367806
1,3,2025-01-01 02:55:00,2091.220815551958,424.59375358915895,707.4013314905759,0.8698098033608126
1,3,2025-01-01 03:00:00,1993.6575137744323,501.63035165211994,734.2681934640852,0.917085118058578
1,3,2025-01-01 03:05:00,1933.9100443849018,456.2483568192137,685.4873831710275,0.9082964537554963
1,3,2025-01-01 03:10:00,1862.767913290621,585.9532066078231,671.694177954219,1.1383801740234318
1,3,2025-01-01 03:15:00,2023.6610418962691,520.8183244897654,701.7295998811661,1.0593320775245132
1,3,2025-01-01 03:20:00,2052.483310620988,565.4280756904799,715.033395822436,1.0073399997686832
1,3,2025-01-01 03:25:00,2024.7652923177366,522.7224805420678,715.7739989401487,1.0062833731448353
1,3,2025-01-01 03:30:00,2121.3243195423606,563.04237944909,723.7026222755994,1.0129643610709096
1,3,2025-01-01 03:35:00,1988.9036426791642,547.973041122675,667.0301350650413,1.1813519846272431
1,3,2025-01-01 03:40:00,1956.4697389350072,628.6270236536642,695.210669014306,0.9223054799866321
1,3,2025-01-01 03:45:00,2041.4247978348103,535.6351541153085,693.9643465467939,1.1426978206127714
1,3,2025-01-01 03:50:00,2201.2185191163635,418.53833279728065,708.2528750129552,1.0909621591570386
1,3,2025-01-01 03:55:00,1985.0336088137096,568.6840106305326,690.6376471074411,1.0222814281802528
1,3,2025-01-01 04:00:00,2118.445864558836,557.8642027717747,689.0978442966898,1.1935324466203765
1,3,2025-01-01 04:05:00,1758.742222971221,501.0733574524793,735.8213248576424,0.7665034214418536
1,3,2025-01-01 04:10:00,2074.5675765713504,524.9188576695997,681.2501974578814,0.9710521037546046
1,3,2025-01-01 04:15:00,1930.0384829532952,494.81435209743455,712.4450538297333,0.9100908739505604
1,3,2025-01-01 04:20:00,1868.450974881214,565.9426991972996,653.8708459459565,0.8794873602434601
1,3,2025-01-01 04:25:00,1847.6026513867428,477.847651574857,732.4043830617277,1.2335627075363058
1,3,2025-01-01 04:30:00,1806.0106513783303,463.4195891202045,687.4581777463546,1.0268818150863983
1,3,2025-01-01 04:35:00,2039.8456850304701,553.1856359107708,670.504868245916,0.9626007177300729
1,3,2025-01-01 04:40:00,2023.9047730825168,484.54110583177345,682.4939320137408,0.8887067882975727
1,3,2025-01-01 04:45:00,1953.4856604408703,570.7574916753293,737.7609958807508,1.1031435756819477
1,3,2025-01-01 04:50:00,2036.9124551532057,496.75517560236335,666.4977419110857,0.8392174312982459
1,3,2025-01-01 04:55:00,2150.0123117212897,473.380082899463,768.066410405692,0.9235546701567423
1,3,2025-01-01 05:00:00,2200.6280407061045,488.75832665817944,716.4047269535351,1.1005881134086737
1,3,2025-01-01 05:05:00,2088.1661252860804,543.2060711963933,698.945564761245,0.9766388702106038
1,3,2025-01-01 05:10:00,1824.6756275705986,493.361283164973,708.9738518742041,0.9892169689867067
1,3,2025-01-01 05:15:00,2103.043990014904,502.24311632883706,703.0932399054423,0.9504473037761031
1,3,2025-01-01 05:20:00,2011.8439221534754,544.802811917668,691.2832536812093,0.9908904456690449
1,3,2025-01-01 05:25:00,2136.4859861583705,569.6271388791399,723.7542992109668,1.0099237376019687
1,3,2025-01-01 05:30:00,1972.1072139899147,501.4204265878177,717.4693602019505,0.936006039205988
1,3,2025-01-01 05:35:00,2021.836556882581,543.8219239552977,707.0854043661611,0.8944038905469912
1,3,2025-01-01 05:40:00,2065.6923341696447,479.6552414968495,698.4055300040948,1.1678488432162684
1,3,2025-01-01 05:45:00,2199.908927800706,431.9176564828485,700.6980879991728,1.1388667725060804
1,3,2025-01-01 05:50:00,2055.9719869723895,532.8483061263936,763.3322578117245,0.9929486844425054
1,3,2025-01-01 05:55:00,2224.8830090620318,549.4461119534911,695.1685154263254,1.1510484044761646
1,3,2025-01-01 06:00:00,2003.9152038987527,455.42789577591657,726.9021106996285,1.069954687975503
1,3,2025-01-01 06:05:00,2114.3018932899554,448.65584934957667,731.534694302724,1.0980182204831024
1,3,2025-01-01 06:10:00,1964.0664121855752,483.03921328934916,652.1242155854916,0.9742135708107006
1,3,2025-01-01 06:15:00,1941.0013178489075,594.0798956435884,645.4015623415247,1.045500472986063
1,3,2025-01-01 06:20:00,2151.283054249217,503.1733104587622,693.9694613687615,1.1732082803851667
1,3,2025-01-01 06:25:00,1998.7211089550888,437.84298048706,712.6877572061643,1.106061847177182
1,3,2025-01-01 06:30:00,1975.3689031678243,453.3933147326197,736.1053895762202,1.2499307476693122
1,3,2025-01-01 06:35:00,2208.6970137663193,447.151160597132,720.6272131914429,1.15057315726131
1,3,2025-01-01 06:40:00,2115.380692165992,572.2992621800192,719.5975367422011,0.8840556493710918
1,3,2025-01-01 06:45:00,1928.8285781580182,425.94387474926174,742.5047980366961,0.8357723710217847
1,3,2025-01-01 06:50:00,1964.97964221033,539.5852319621642,668.8988638619193,1.008791477950858
1,3,2025-01-01 06:55:00,1961.1679827332325,484.1311604580902,675.7141625605428,1.078822637437064
1,3,2025-01-01 07:00:00,2065.957411099932,550.8258669959104,677.489185025388,1.161145328073876
1,3,2025-01-01 07:05:00,1927.904103374998,517.8576933680025,786.3522059817133,1.1049345185116175
1,3,2025-01-01 07:10:00,2095.2793314455844,501.4876802629865,752.2018817274242,1.1051577903018557
1,3,2025-01-01 07:15:00,1788.3581227970258,577.7142087964311,701.6402083868239,0.8297575083590205
1,3,2025-01-01 07:20:00,2181.9272678885304,519.5271658639296,696.7577815053252,1.008813568831846
1,3,2025-01-01 07:25:00,2018.494257309798,565.2524300095628,663.1143065112042,1.1796534189651418
1,3,2025-01-01 07:30:00,1935.929843458249,490.15725596453177,602.9195748994459,1.0314080370116003
1,3,2025-01-01 07:35:00,1928.671766324259,540.0565919654761,687.0804014583307,1.0735588304721395
1,3,2025-01-01 07:40:00,2029.4059919772703,579.839486921433,690.3106943387717,0.9256496312655844
1,3,2025-01-01 07:45:00,1988.762694232878,514.5451605367836,681.7922316179851,0.8112505381588938
1,3,2025-01-01 07:50:00,2105.0637951365115,463.5569494302512,666.0525656669245,1.0910648256635003
1,3,2025-01-01 07:55:00,2104.4262640270417,541.3822032285525,744.6506096476379,1.06671495713073
1,3,2025-01-01 08:00:00,2177.3028071106546,434.5268811814516,709.5570038156452,1.0200438175614739
1,3,2025-01-01 08:05:00,2175.938738749389,451.5768869807452,657.031646932132,0.9841341719239338
1,3,2025-01-01 08:10:00,2020.3759450759567,616.2675327588788,743.423692509672,1.147559743663618
1,3,2025-01-01 08:15:00,2075.9967308097252,527.6521390908691,680.2059985681531,0.9165602252996312
1,3,2025-01-01 08:20:00,1924.167396321859,566.2463739228388,737.068945465245,1.1037099978929925
1,3,2025-01-01 08:25:00,1809.7912445400627,540.1789265748839,737.919870150804,1.0190455558114262
1,3,2025-01-01 08:30:00,2077.6101063305473,407.66251685236807,705.210498278918,1.0012933142297615
1,3,2025-01-01 08:35:00,1981.52271972187,480.6028075433431,686.2998260589784,1.0164178837274578
1,3,2025-01-01 08:40:00,1999.3057136944726,497.57203348263226,698.9305679346447,0.9759880112184287
1,3,2025-01-01 08:45:00,2171.659089023646,520.8918654255082,723.9475097032217,1.0776263629258978
1,3,2025-01-01 08:50:00,2048.865572134732,530.9690834565749,774.0326111694606,0.9133756140465361
1,3,2025-01-01 08:55:00,1952.6952033975924,452.6156930388135,675.9632363645019,1.041633719421169
1,3,2025-01-01 09:00:00,2048.1518428066584,527.6575357289498,722.9144781718394,0.8976138859428404
1,3,2025-01-01 09:05:00,1993.647447156836,530.9501298095881,701.6225046903285,0.94856673610238
1,3,2025-01-01 09:10:00,1923.663492930028,473.1815693874337,714.778869911061,0.9430224326341772
1,3,2025-01-01 09:15:00,1848.8124331883905,502.75120843498644,756.2725300120014,1.1824613838140852
1,3,2025-01-01 09:20:00,1898.6646931696544,520.4426140566455,741.9348346715973,1.1150658075977702
1,3,2025-01-01 09:25:00,1863.6680702014637,585.1069427814516,705.677074228213,0.8936704051590761
1,3,2025-01-01 09:30:00,2046.4742482868571,458.6232145688103,694.530803364881,0.9254984693624624
1,3,2025-01-01 09:35:00,1903.3785823506337,458.3193419986263,633.6434229973562,1.0869756390415097
1,3,2025-01-01 09:40:00,2189.393255301334,453.5230820077355,721.7521706352172,0.9147653629963047
1,3,2025-01-01 09:45:00,1921.0751761021247,551.7390669704754,690.8365857002834,0.8979919459580363
1,3,2025-01-01 09:50:00,2109.5529283215346,515.9083968499373,754.4179400453176,0.9394498801736095
1,3,2025-01-01 09:55:00,1985.803366593291,516.7953290287253,735.5718284214474,1.0885526877857612
1,3,2025-01-01 10:00:00,1907.1984300809709,527.6954378410865,667.9383541454802,0.9655136691145556
1,3,2025-01-01 10:05:00,2006.2628473683665,565.9846193999932,666.7222980218203,1.0486429185838344
1,3,2025-01-01 10:10:00,2127.573021219229,539.618487470984,681.438741010692,1.0508835737384599
1,3,2025-01-01 10:15:00,2055.3159807438615,613.6982696031795,673.6691085743247,0.9325601410597065
1,3,2025-01-01 10:20:00,2126.7143174238117,509.9070798480473,665.6387564078833,1.0081114046650559
1,3,2025-01-01 10:25:00,2164.974255974343,515.6790594767599,698.9571865362689,0.992023908258734
1,3,2025-01-01 10:30:00,2033.2273963748555,526.9620667173019,721.3751062410544,1.1379333058810046
1,3,2025-01-01 10:35:00,2018.193610206882,504.2234471607817,769.751107504435,1.1593681892973022
1,3,2025-01-01 10:40:00,2039.4633941196817,473.2664663696025,675.2264977902577,1.1590992732549288
1,3,2025-01-01 10:45:00,1994.9613450407976,524.4588715127176,673.4892992147938,0.9348923459141196
1,3,2025-01-01 10:50:00,1952.5033559030362,380.0885120136013,687.9586755183909,0.9409800439438516
1,3,2025-01-01 10:55:00,1888.8820710425964,437.0691550416556,668.0164242322381,0.9922344317515838
1,3,2025-01-01 11:00:00,2034.0095216569255,564.6590408801198,731.8439668374888,0.8037112062516737
1,3,2025-01-01 11:05:00,1875.308913981993,460.93681850978635,703.1767760441812,0.9677850984061563
1,3,2025-01-01 11:10:00,1912.6836899499804,597.874435907813,675.6098916959108,1.0048415860088629
1,3,2025-01-01 11:15:00,2043.4533194827825,512.212378608678,687.2005877282508,1.0867790361779879
1,3,2025-01-01 11:20:00,2016.402540415691,444.8097661517681,706.4965251602819,0.8889842789450197
1,3,2025-01-01 11:25:00,2079.104783672356,534.0692144396874,654.5588889172651,0.9670908499741669
1,3,2025-01-01 11:30:00,1772.183778852726,452.97490188781126,732.379449146572,1.0058867193261372
1,3,2025-01-01 11:35:00,2003.2025999984182,523.2474851560897,736.0224394923862,1.0362763581129797
1,3,2025-01-01 11:40:00,1985.5097959051564,501.45364673037983,722.7466085896592,0.8540253342194659
